Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid;Elgeseter CO mg/m³ Day;Dekning;Elgeseter NO2 µg/m³ Day;Dekning;Elgeseter NO µg/m³ Day;Dekning;Elgeseter NOx µg/m³ Day;Dekning;Elgeseter PM10 µg/m³ Day;Dekning;Elgeseter PM2.5 µg/m³ Day;Dekning
19.04.2004 00:00;;;47,1958333333;100;34,6833333333;100;100,225;100;80,2416666667;100;32,3291666667;100
20.04.2004 00:00;;;50,4136363636;92;33,1208333333;100;96,5916666667;100;67,2375;100;28,7625;100
21.04.2004 00:00;;;54,2380952381;88;44,0708333333;100;114,45;100;45,6875;100;19,1958333333;100
22.04.2004 00:00;;;43,6391304348;96;43,4875;100;108,2041666667;100;43,2291666667;100;10,7818181818;92
23.04.2004 00:00;;;57,9791666667;100;67,6375;100;161,3208333333;100;26,5041666667;100;13,7958333333;100
24.04.2004 00:00;;;23,6041666667;100;22,35;100;57,8;100;17,8166666667;100;9,6375;100
25.04.2004 00:00;;;29,5;100;30,6583333333;100;76,3041666667;100;9,8333333333;100;6,8958333333;100
26.04.2004 00:00;;;45,9;100;54,7416666667;100;129,5291666667;100;34,7458333333;100;12,3833333333;100
27.04.2004 00:00;;;47,6166666667;100;77,275;100;165,6833333333;100;52,8291666667;100;15,1875;100
28.04.2004 00:00;;;45,9041666667;100;54,9583333333;100;129,875;100;34,3416666667;100;13,5;100
29.04.2004 00:00;;;52,2833333333;75;69,8444444444;75;158,9833333333;75;64,4222222222;75;20,3555555556;75
30.04.2004 00:00;;;;0;;0;;0;;0;;0
01.05.2004 00:00;;;;0;;0;;0;;0;;0
02.05.2004 00:00;;;;0;;0;;0;;0;;0
03.05.2004 00:00;;;;8;;8;;8;;4;;4
04.05.2004 00:00;;;;63;;63;;63;;50;;50
05.05.2004 00:00;;;41,1043478261;96;31,725;100;87,7041666667;100;35,5791666667;100;17,4291666667;100
06.05.2004 00:00;;;46,8695652174;96;39,9782608696;96;125,7166666667;100;63,1333333333;100;27,1833333333;100
07.05.2004 00:00;;;67,7;100;64,275;100;165,9166666667;100;66,6291666667;100;29,6375;100
08.05.2004 00:00;;;44,5541666667;100;29,35;100;89,4;100;38,1409090909;92;19,8791666667;100
09.05.2004 00:00;;;28,55;100;17,8583333333;100;55,8208333333;100;;0;17,7625;100
10.05.2004 00:00;;;36,41;83;27,475;100;71,1875;100;;0;13,7833333333;100
11.05.2004 00:00;;;38,880952381;88;34,3416666667;100;85,8666666667;100;;0;10,6416666667;100
12.05.2004 00:00;;;34,252173913;96;37,5625;100;90,125;100;;42;10,1333333333;100
13.05.2004 00:00;;;36,4708333333;100;45,2782608696;96;122,2583333333;100;28,9791666667;100;11,5958333333;100
14.05.2004 00:00;;;46,8916666667;100;71,0625;100;155,4291666667;100;12,825;100;9,4;100
15.05.2004 00:00;;;19,8916666667;100;23,7083333333;100;56,125;100;12,325;100;7,4041666667;100
16.05.2004 00:00;;;23,8086956522;96;31,25;100;70,4291666667;100;16,8791666667;100;8,6;100
17.05.2004 00:00;;;31,275;100;37,7166666667;100;88,9125;100;11,1541666667;100;6,8416666667;100
18.05.2004 00:00;;;20,425;100;28,1541666667;100;63,4583333333;100;10,0583333333;100;7,0583333333;100
19.05.2004 00:00;;;18,7272727273;92;24,3875;100;54,0416666667;100;18,2958333333;100;9,3458333333;100
20.05.2004 00:00;;;;54;12,3625;100;31,0444444444;75;10,7791666667;100;6,75;100
21.05.2004 00:00;;;32,74;83;36,9041666667;100;82,4875;100;11,8;100;7,2333333333;100
22.05.2004 00:00;;;14,1333333333;100;18,875;100;42,9708333333;100;12,075;100;6,45;100
23.05.2004 00:00;;;20,68;83;24,1916666667;100;55,9695652174;96;16,4625;100;7,2166666667;100
24.05.2004 00:00;;;32,7136363636;92;45,175;100;98,5291666667;100;17,5083333333;100;8,3;100
25.05.2004 00:00;;;42,0782608696;96;48,575;100;114,3041666667;100;25,75;100;10,9166666667;100
26.05.2004 00:00;;;41,6434782609;96;46,4416666667;100;110,7375;100;29,2333333333;100;11,5458333333;100
27.05.2004 00:00;;;44,3526315789;79;59,2125;100;124,3916666667;100;24,9166666667;100;9,7291666667;100
28.05.2004 00:00;;;34,7428571429;88;31,975;100;78,4541666667;100;18,6;100;9,1125;100
29.05.2004 00:00;;;20,8375;100;19,875;100;51,2541666667;100;15,6;100;8,0166666667;100
30.05.2004 00:00;;;15,945;83;18,0166666667;100;40,45;100;17,05;100;9,2708333333;100
31.05.2004 00:00;;;19,325;83;15,7541666667;100;43,5272727273;92;15,25;100;8,4333333333;100
01.06.2004 00:00;;;43,0875;100;46,0333333333;100;113,4333333333;100;26,9333333333;100;12,0958333333;100
02.06.2004 00:00;;;52,5428571429;88;53,6375;100;127,6416666667;100;28,9958333333;100;12,9208333333;100
03.06.2004 00:00;;;49,2666666667;100;52,0913043478;96;144,5125;100;33,7875;100;13,9;100
04.06.2004 00:00;;;43,0041666667;100;50,5916666667;100;120,25;100;36,6291666667;100;13,3916666667;100
05.06.2004 00:00;;;19,975;100;21,6041666667;100;52,9958333333;100;13,8541666667;100;7,6083333333;100
06.06.2004 00:00;;;17,1888888889;75;13,3333333333;100;35,6954545455;92;11,9041666667;100;6,5541666667;100
07.06.2004 00:00;;;40,6368421053;79;39,8727272727;92;100,3619047619;88;18,4916666667;100;11,5;88
08.06.2004 00:00;;;49,4227272727;92;50,3541666667;100;127,5956521739;96;34,175;100;14,15;100
09.06.2004 00:00;;;47,0958333333;100;46,2086956522;96;114,6833333333;100;27,3125;100;12,2166666667;100
10.06.2004 00:00;;;41,4458333333;100;43,9272727273;92;130,475;100;16,2791666667;100;10,5916666667;100
11.06.2004 00:00;;;50,6952380952;88;48,15;92;122,0227272727;92;23,5916666667;100;11,3666666667;100
12.06.2004 00:00;;;19,675;100;18,2333333333;100;47,5291666667;100;20,4625;100;10,1375;100
13.06.2004 00:00;;;27,4958333333;100;21,0173913043;96;58,1666666667;100;12,8666666667;100;7,2333333333;100
14.06.2004 00:00;;;11,3181818182;92;6,7105263158;79;23,0736842105;79;14,8260869565;96;6,9041666667;100
15.06.2004 00:00;;;28,9739130435;96;23,7;100;69,7136363636;92;14,4125;100;7,3541666667;100
16.06.2004 00:00;;;31,819047619;88;24,619047619;88;76,4947368421;79;19,3208333333;100;9,7166666667;100
17.06.2004 00:00;;;44,1347826087;96;40,2434782609;96;105,6217391304;96;28,5;100;11,6416666667;100
18.06.2004 00:00;;;51,1333333333;100;49,725;100;127,125;100;24,1;100;11,0625;100
19.06.2004 00:00;;;36,3666666667;100;27,975;100;79,0958333333;100;16,9208333333;100;9,0875;100
20.06.2004 00:00;;;28,55;100;20,75;100;60,2666666667;100;18,75;100;9,1416666667;100
21.06.2004 00:00;;;50,9833333333;100;50,5083333333;100;128,1166666667;100;18,4217391304;96;10,1416666667;100
22.06.2004 00:00;;;53,1083333333;100;47,4333333333;100;125,625;100;29,8333333333;100;13,3041666667;100
23.06.2004 00:00;;;41,7541666667;100;30,0916666667;100;87,8208333333;100;22,7291666667;100;11,2;100
24.06.2004 00:00;;;37,2875;100;23,8217391304;96;94,0833333333;100;24,55;100;10,7458333333;100
25.06.2004 00:00;;;51,4958333333;100;46,375;100;122,3875;100;20,5;100;12,2875;100
26.06.2004 00:00;;;30,6791666667;100;20,4;100;61,9208333333;100;11,0833333333;100;7,7541666667;100
27.06.2004 00:00;;;28,6375;100;16,8208333333;100;54,375;100;13,2291666667;100;8,2541666667;100
28.06.2004 00:00;;;36,9083333333;100;30,4541666667;100;83,45;100;16,9043478261;96;10,0041666667;100
29.06.2004 00:00;;;36,8083333333;100;30,3545454545;92;79,2541666667;100;11,7125;100;7,3913043478;96
30.06.2004 00:00;;;49,1166666667;100;44,5416666667;100;117,2;100;22,3166666667;100;15,7208333333;100
01.07.2004 00:00;;;47,1416666667;100;14,5125;100;133,8083333333;100;27,5041666667;100;14,5125;100
02.07.2004 00:00;;;49,5541666667;100;14,9375;100;128,2666666667;100;28,65;100;14,9375;100
03.07.2004 00:00;;;28,325;100;5,3416666667;100;59,5958333333;100;8,5583333333;100;5,3416666667;100
04.07.2004 00:00;;;24,6333333333;100;6,1208333333;100;46,7208333333;100;9,7666666667;100;6,1208333333;100
05.07.2004 00:00;;;36,675;100;8,425;100;77,9625;100;17,3166666667;100;8,425;100
06.07.2004 00:00;;;;50;;50;;50;;50;;50
07.07.2004 00:00;;;;0;;0;;0;;0;;0
08.07.2004 00:00;;;;0;;0;;0;;0;;0
09.07.2004 00:00;;;;38;;29;;38;;29;;29
10.07.2004 00:00;;;27,4791666667;100;9,9666666667;100;63,8375;100;18,3083333333;100;9,9666666667;100
11.07.2004 00:00;;;22,0083333333;100;6,5958333333;100;46,2208333333;100;10,1666666667;100;6,5958333333;100
12.07.2004 00:00;;;27,2875;100;6,8869565217;96;59,9458333333;100;13,1416666667;100;7,4125;100
13.07.2004 00:00;;;30,9333333333;100;8,3434782609;96;73,5375;100;13,9;100;8,6208333333;100
14.07.2004 00:00;;;38,7333333333;100;8,4291666667;100;132,1791666667;100;13,5958333333;100;8,4291666667;100
15.07.2004 00:00;;;47,0166666667;100;9,2166666667;100;128,7916666667;100;16,1375;100;9,2166666667;100
16.07.2004 00:00;;;33,8041666667;100;9,45;100;82,7333333333;100;17,7541666667;100;9,45;100
17.07.2004 00:00;;;28,9125;100;9,9291666667;100;63,6958333333;100;16,0833333333;100;9,9291666667;100
18.07.2004 00:00;;;25,3583333333;100;9,9125;100;50,1;100;18,3833333333;100;9,9125;100
19.07.2004 00:00;;;37,6625;100;10,0208333333;100;82,4458333333;100;17,4833333333;100;10,0208333333;100
20.07.2004 00:00;;;43,7375;100;12,7625;100;110,9791666667;100;23,9416666667;100;12,7625;100
21.07.2004 00:00;;;39,7208333333;100;12,4541666667;100;96,1958333333;100;23,0916666667;100;12,4541666667;100
22.07.2004 00:00;;;41,3541666667;100;12,2333333333;100;104,3875;100;24,4041666667;100;12,2333333333;100
23.07.2004 00:00;;;43,1708333333;100;12,4083333333;100;121,4125;100;23,3416666667;100;12,4083333333;100
24.07.2004 00:00;;;32,1708333333;100;7,2958333333;100;57,4;100;11,0916666667;100;7,2958333333;100
25.07.2004 00:00;;;26,0416666667;100;6,6333333333;100;54,75;100;11,05;100;6,6333333333;100
26.07.2004 00:00;;;35,8291666667;100;9,5916666667;100;83,5916666667;100;18,5541666667;100;9,5916666667;100
27.07.2004 00:00;;;40,9708333333;100;9,525;100;89,4375;100;17,9416666667;100;9,525;100
28.07.2004 00:00;;;41,125;100;10,6291666667;100;90,3708333333;100;19,3;100;10,6291666667;100
29.07.2004 00:00;;;43,4083333333;100;12,2166666667;100;101,05;100;23,0458333333;100;12,2166666667;100
30.07.2004 00:00;;;41,6375;100;14,0041666667;100;94,175;100;25,0166666667;100;14,0041666667;100
31.07.2004 00:00;;;32,5333333333;100;11,7291666667;100;61,8875;100;18,8541666667;100;11,7291666667;100
01.08.2004 00:00;;;26,4541666667;100;13,8782608696;96;46,7;100;17,6791666667;100;11,5458333333;100
02.08.2004 00:00;;;42,9791666667;100;39,1391304348;96;114,4541666667;100;27,4458333333;100;14,95;100
03.08.2004 00:00;;;;46;;46;;46;;46;;46
04.08.2004 00:00;;;;;;0;;0;;;;
05.08.2004 00:00;;;;;;0;;0;;;;
06.08.2004 00:00;;;;;;0;;0;;;;
07.08.2004 00:00;;;;;;0;;0;;;;
08.08.2004 00:00;;;;;;0;;0;;;;
09.08.2004 00:00;;;;;;0;;0;;;;
10.08.2004 00:00;;;;;;0;;0;;;;
11.08.2004 00:00;;;;;;0;;0;;;;
12.08.2004 00:00;;;;;;0;;0;;;;
13.08.2004 00:00;;;;;;0;;0;;;;
14.08.2004 00:00;;;;;;0;;0;;;;
15.08.2004 00:00;;;;;;0;;0;;;;
16.08.2004 00:00;;;;;;0;;0;;;;
17.08.2004 00:00;;;;;;0;;0;;;;
18.08.2004 00:00;;;;;;0;;0;;;;
19.08.2004 00:00;;;;;;0;;0;;;;
20.08.2004 00:00;;;;;;0;;0;;;;
21.08.2004 00:00;;;;;;0;;0;;;;
22.08.2004 00:00;;;;;;0;;0;;;;
23.08.2004 00:00;;;;;;0;;0;;;;
24.08.2004 00:00;;;;;;0;;0;;;;
25.08.2004 00:00;;;;;;0;;0;;;;
26.08.2004 00:00;;;;;;0;;0;;;;
27.08.2004 00:00;;;;;;0;;0;;;;
28.08.2004 00:00;;;;;;0;;0;;;;
29.08.2004 00:00;;;;;;0;;0;;;;
30.08.2004 00:00;;;;;;0;;0;;;;
31.08.2004 00:00;;;;;;0;;0;;;;
01.09.2004 00:00;;;;;;0;;0;;;;
02.09.2004 00:00;;;;;;0;;0;;;;
03.09.2004 00:00;;;;;;0;;0;;;;
04.09.2004 00:00;;;;;;0;;0;;;;
05.09.2004 00:00;;;;;;0;;0;;;;
06.09.2004 00:00;;;;;;0;;0;;;;
07.09.2004 00:00;;;;;;0;;0;;;;
08.09.2004 00:00;;;;;;0;;0;;;;
09.09.2004 00:00;;;;;;0;;0;;;;
10.09.2004 00:00;;;;;;0;;0;;;;
11.09.2004 00:00;;;;;;0;;0;;;;
12.09.2004 00:00;;;;;;0;;0;;;;
13.09.2004 00:00;;;;;;0;;0;;;;
14.09.2004 00:00;;;;;;0;;0;;;;
15.09.2004 00:00;;;;;;0;;0;;;;
16.09.2004 00:00;;;;;;0;;0;;;;
17.09.2004 00:00;;;;;;0;;0;;;;
18.09.2004 00:00;;;;;;0;;0;;;;
19.09.2004 00:00;;;;;;0;;0;;;;
20.09.2004 00:00;;;;;;0;;0;;;;
21.09.2004 00:00;;;;;;0;;0;;;;
22.09.2004 00:00;;;;;;0;;0;;;;
23.09.2004 00:00;;;;;;0;;0;;;;
24.09.2004 00:00;;;;;;0;;0;;;;
25.09.2004 00:00;;;;;;0;;0;;;;
26.09.2004 00:00;;;;;;0;;0;;;;
27.09.2004 00:00;;;;46;;46;;46;;46;;46
28.09.2004 00:00;;;34,5208333333;100;162,7416666667;100;283,2;100;15,8791666667;100;7,1708333333;100
29.09.2004 00:00;;;25,0304347826;96;194,5714285714;88;329,2;100;27,847826087;96;11,175;100
30.09.2004 00:00;;;10,2;92;191,6833333333;100;305,6130434783;96;47,8666666667;100;15,5375;100
01.10.2004 00:00;;;9,2416666667;100;228,6958333333;100;358,6958333333;100;48,2375;100;16,4;100
02.10.2004 00:00;;;39,5666666667;100;136,7125;100;248,4541666667;100;24,0708333333;100;6,7166666667;100
03.10.2004 00:00;;;37,1583333333;100;168,8041666667;100;295,1041666667;100;19,3083333333;100;8,1083333333;100
04.10.2004 00:00;;;43,6666666667;100;178,0125;100;315,6875;100;24,7125;100;8,1291666667;100
05.10.2004 00:00;;;40,6291666667;100;271,5583333333;100;455,5666666667;100;53,4875;100;21,9375;100
06.10.2004 00:00;;;39,1;100;268;100;448,5875;100;53,4166666667;100;19,5583333333;100
07.10.2004 00:00;;;27,6227272727;92;162,7571428571;88;287,0136363636;92;34,5545454545;92;15,8708333333;100
08.10.2004 00:00;;;44,1375;100;204,425;100;356,5083333333;100;27,8208333333;100;10,25;100
09.10.2004 00:00;;;42,3125;100;155,6;100;280,0541666667;100;13,7291666667;100;8,3958333333;100
10.10.2004 00:00;;;35,0458333333;100;157,1708333333;100;275,1958333333;100;23,5375;100;11,3083333333;100
11.10.2004 00:00;;;47,2416666667;100;222,0458333333;100;386,525;100;44,9958333333;100;16,4583333333;100
12.10.2004 00:00;;;48,7166666667;100;196,6260869565;96;365,25;100;42,3791666667;100;14,425;100
13.10.2004 00:00;;;60,3916666667;100;257,6583333333;100;454,0625;100;51,5375;100;18,8958333333;100
14.10.2004 00:00;;;65,0083333333;100;319,05;100;552,5125;100;76,1541666667;100;29,4958333333;100
15.10.2004 00:00;;;64,9291666667;100;285,1958333333;100;476,2869565217;96;60,2958333333;100;26,5125;100
16.10.2004 00:00;;;49,375;100;250,6791666667;100;432,375;100;61,5625;100;27,7291666667;100
17.10.2004 00:00;;;45,0041666667;100;217,25;100;376,95;100;;54;15,5375;100
18.10.2004 00:00;;;51,3916666667;100;219,2625;100;386,425;100;;63;;38
19.10.2004 00:00;;;47,1833333333;100;286,7208333333;100;485,2791666667;100;75,0958333333;100;;50
20.10.2004 00:00;;;57,6666666667;100;369,8916666667;100;622,85;100;;29;;25
21.10.2004 00:00;;;53,325;100;204,2652173913;96;372,9208333333;100;33,1695652174;96;7,6291666667;100
22.10.2004 00:00;;;61,4083333333;100;321,875;100;553,2333333333;100;;63;;58
23.10.2004 00:00;;;;71;;71;;71;;71;;71
24.10.2004 00:00;;;;0;;0;;0;;0;;0
25.10.2004 00:00;;;;0;;0;;0;;0;;0
26.10.2004 00:00;;;;0;;0;;0;;0;;0
27.10.2004 00:00;;;;0;;0;;0;;0;;0
28.10.2004 00:00;;;;0;;0;;0;;0;;0
29.10.2004 00:00;;;;0;;0;;0;;0;;0
30.10.2004 00:00;;;;0;;0;;0;;0;;0
31.10.2004 00:00;;;;0;;0;;0;;0;;0
01.11.2004 00:00;;;;50;;50;;50;;50;;50
02.11.2004 00:00;;;41,8375;100;268,9041666667;100;452,7375;100;46,3318181818;92;19,0208333333;100
03.11.2004 00:00;;;34,4791666667;100;262,5166666667;100;435,6291666667;100;74,8041666667;100;19,9458333333;100
04.11.2004 00:00;;;64,9833333333;100;348,0958333333;100;556,3272727273;92;101,480952381;88;36,75;100
05.11.2004 00:00;;;51,3375;100;56,9125;100;138,3166666667;100;11,9318181818;92;8,0695652174;96
06.11.2004 00:00;;;39,1583333333;100;32,2875;100;88,5125;100;24,225;100;10;100
07.11.2004 00:00;;;51,0875;100;55,8208333333;100;136,4208333333;100;17,5416666667;100;9,3958333333;100
08.11.2004 00:00;;;56,9083333333;100;113,8375;100;230,8625;100;60,3416666667;100;14,95;100
09.11.2004 00:00;;;74,0416666667;100;277,9541666667;100;498,7416666667;100;155,475;100;35,0083333333;100
10.11.2004 00:00;;;67,9875;100;227,8791666667;100;416,1875;100;141,1458333333;100;31,3958333333;100
11.11.2004 00:00;;;73,1291666667;100;159,8083333333;100;317,35;100;52,0208333333;100;16,1208333333;100
12.11.2004 00:00;;;35,2708333333;100;29,0708333333;100;79,725;100;10,3590909091;92;6,8625;100
13.11.2004 00:00;;;15,3375;100;7,7375;100;27,1416666667;100;11,8166666667;100;7,2458333333;100
14.11.2004 00:00;;;24,5916666667;100;15,3083333333;100;48,075;100;7,4875;100;4,2291666667;100
15.11.2004 00:00;;;20,3458333333;100;11,4625;100;37,8833333333;100;17,1;100;8,6458333333;100
16.11.2004 00:00;;;35,6416666667;100;40,7130434783;96;95,2;100;14,7583333333;100;8,0666666667;100
17.11.2004 00:00;;;63,6416666667;100;80,8041666667;100;187,1166666667;100;14,25;100;9,4875;100
18.11.2004 00:00;;;72,4958333333;100;117,1958333333;100;251,5875;100;23,375;100;17,9833333333;100
19.11.2004 00:00;;;70,8833333333;100;68,2958333333;100;175,2666666667;100;13,0458333333;100;10,2;100
20.11.2004 00:00;;;61,875;100;72,8458333333;100;173,1916666667;100;20,7958333333;100;14,9125;100
21.11.2004 00:00;;;55,3333333333;100;47,6125;100;128,1458333333;100;15,8916666667;100;11,875;100
22.11.2004 00:00;;;105,6625;100;248,7583333333;100;429,1727272727;92;48,15;100;37,1625;100
23.11.2004 00:00;;;77,6083333333;100;128,1625;100;273,4458333333;100;21,2954545455;92;18,2458333333;100
24.11.2004 00:00;;;69,3458333333;100;83,025;100;196,1625;100;11,2708333333;100;7,475;100
25.11.2004 00:00;;;84,1875;100;210,2125;100;378,5826086957;96;34,7625;100;23,4791666667;100
26.11.2004 00:00;;;50,525;100;50,4;100;127,5666666667;100;14,3083333333;100;9,2125;100
27.11.2004 00:00;;;55,6458333333;100;46,225;100;126,2083333333;100;17,3208333333;100;11,2416666667;100
28.11.2004 00:00;;;41,05;100;39,7916666667;100;101,875;100;15,6708333333;100;13,325;100
29.11.2004 00:00;;;78,7041666667;100;140,925;100;294,0833333333;100;24,8708333333;100;19,1;100
30.11.2004 00:00;;;73,4625;100;141,7791666667;100;290,1625;100;22,3958333333;100;16,075;100
01.12.2004 00:00;;;76,1375;100;154,7333333333;100;312,575;100;22,1375;100;16,0541666667;100
02.12.2004 00:00;;;62,2833333333;100;118,275;100;243,1041666667;100;24,4958333333;100;17,8545454545;92
03.12.2004 00:00;;;94,7291666667;100;251,0833333333;100;393,1285714286;88;36,0708333333;100;23,1875;100
04.12.2004 00:00;;;57,2;100;65,2666666667;100;156,9666666667;100;13,3916666667;100;9,1875;100
05.12.2004 00:00;;;38,3708333333;100;28,4458333333;100;81,85;100;11,0125;100;7,9458333333;100
06.12.2004 00:00;;;84,35;100;168,4458333333;100;311,7826086957;96;23,0541666667;100;14,9208333333;100
07.12.2004 00:00;;;43,0125;100;36,9416666667;100;99,4416666667;100;10,1041666667;100;7,1291666667;100
08.12.2004 00:00;;;62,35;100;90,5875;100;200,7541666667;100;20,675;100;12,7041666667;100
09.12.2004 00:00;;;59,7333333333;100;265,0434782609;96;472,55;100;22,9636363636;92;17,8041666667;100
10.12.2004 00:00;;;47,6791666667;100;297,5;100;502,3;100;21,1083333333;100;16,4916666667;100
11.12.2004 00:00;;;62,7541666667;100;268,3291666667;100;472,7958333333;100;10,9625;100;7,6875;100
12.12.2004 00:00;;;64,3;100;294,9791666667;100;515,0416666667;100;10,7958333333;100;8,2666666667;100
13.12.2004 00:00;;;71,375;100;455,4708333333;100;715,8380952381;88;35,4625;100;25,0041666667;100
14.12.2004 00:00;;;57,8166666667;100;239,3666666667;100;423,5458333333;100;47,9;100;10,1583333333;100
15.12.2004 00:00;;;74,8333333333;100;345,0875;100;602,125;100;12,45;100;8,1416666667;100
16.12.2004 00:00;;;72,2708333333;100;339,4;100;590,8666666667;100;83,1583333333;100;11,275;100
17.12.2004 00:00;;;72,7291666667;100;468,7416666667;100;747,0047619048;88;190,875;100;33,5458333333;100
18.12.2004 00:00;;;57,3125;100;186,225;100;341,85;100;11,7166666667;100;8,2583333333;100
19.12.2004 00:00;;;55,5583333333;100;184,3125;100;337,2041666667;100;10,0833333333;100;8,25;100
20.12.2004 00:00;;;62,6416666667;100;244,4666666667;100;436,1833333333;100;17,4625;100;13,25;100
21.12.2004 00:00;;;70,2791666667;100;252,0625;100;455,4333333333;100;18,375;100;14,0458333333;100
22.12.2004 00:00;;;59,8125;100;234,4875;100;418,1333333333;100;12,4086956522;96;7,4727272727;92
23.12.2004 00:00;;;57,5695652174;96;199,0608695652;96;373,6458333333;100;14,3083333333;100;7,7681818182;92
24.12.2004 00:00;;;51,5708333333;100;132,7125;100;254,3583333333;100;11,725;100;6,8916666667;100
25.12.2004 00:00;;;49,9208333333;100;133,4458333333;100;253,8625;100;24,55;100;20,5739130435;96
26.12.2004 00:00;;;49,9708333333;100;114,9125;100;225,5208333333;100;12,2791666667;100;12,1;100
27.12.2004 00:00;;;69,6833333333;100;237,8791666667;100;433,1666666667;100;16,9125;100;10,5041666667;100
28.12.2004 00:00;;;61,8666666667;100;297,3625;100;516,3208333333;100;11,4958333333;100;6,975;100
29.12.2004 00:00;;;56,45;100;249,0916666667;100;437,1166666667;100;8,585;83;7,3666666667;100
30.12.2004 00:00;;;61,3833333333;100;246,5291666667;100;438,1583333333;100;11,0428571429;88;7,7708333333;100
31.12.2004 00:00;;;59,2916666667;100;175,3958333333;100;327,3125;100;21,2086956522;96;14,0666666667;100
01.01.2005 00:00;;;57,1416666667;100;227,2958333333;100;404,4666666667;100;39,9954545455;92;28,6083333333;100
02.01.2005 00:00;;;56,4583333333;100;210,7541666667;100;378,5458333333;100;;71;6,0541666667;100
03.01.2005 00:00;;;56,0166666667;100;115,1083333333;100;232;100;12,7;92;8,4083333333;100
04.01.2005 00:00;;;66,925;100;290,5;100;510,8166666667;100;16,4238095238;88;12,6375;100
05.01.2005 00:00;;;70,4583333333;100;303,3083333333;100;533,9541666667;100;16,7333333333;100;13,075;100
06.01.2005 00:00;;;64,2041666667;100;273,4083333333;100;482;100;10,9826086957;96;8,0260869565;96
07.01.2005 00:00;;;67,3708333333;100;264,75;100;471,8916666667;100;12,0476190476;88;9,7625;100
08.01.2005 00:00;;;62,6666666667;100;290,3791666667;100;506,3458333333;100;;71;12,2041666667;100
09.01.2005 00:00;;;60,4875;100;221,55;100;398,9791666667;100;8,6826086957;96;7,2565217391;96
10.01.2005 00:00;;;79,4083333333;100;361,275;100;631,4208333333;100;22,0333333333;88;18;92
11.01.2005 00:00;;;67,05;100;239,5913043478;96;434,3391304348;96;12,9;79;11,1958333333;100
12.01.2005 00:00;;;69,5166666667;100;328,5333333333;100;571,6291666667;100;23,7454545455;92;9,6952380952;88
13.01.2005 00:00;;;66,0625;100;234,7666666667;100;424,8166666667;100;13,7772727273;92;9,7583333333;100
14.01.2005 00:00;;;61,8375;100;199,8833333333;100;367,325;100;13,96;83;11,95;100
15.01.2005 00:00;;;55,8125;100;207,6;100;373,0625;100;;67;9,6;96
