Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid;Elgeseter NO µg/m³ Hour;Dekning;Elgeseter NO2 µg/m³ Hour;Dekning;Elgeseter NOx µg/m³ Hour;Dekning;Elgeseter PM10 µg/m³ Hour;Dekning;Elgeseter PM2.5 µg/m³ Hour;Dekning
29.02.2024 15:00;4,3374680055;100;15,6265168696;100;22,254167982;100;14,488625;100;-1,816261;100
29.02.2024 16:00;9,1626815971;100;18,6303109897;100;32,6308884701;100;21,173132;100;1,695686;100
29.02.2024 17:00;5,2861624999;100;12,8476187184;100;20,9248750182;100;20,119539;100;1,742029;100
29.02.2024 18:00;2,2145357504;100;9,8382418486;100;13,2220524751;100;21,679523;100;-2,431105;100
29.02.2024 19:00;1,8452942231;100;8,9196929974;100;11,7393025703;100;34,211834;100;1,979488;100
29.02.2024 20:00;8,1868047635;100;19,8603293725;100;32,3697670511;100;8,710222;100;0,504952;100
29.02.2024 21:00;3,5993750589;100;11,4684886449;100;16,9683337349;100;4,237713;100;-0,697106;100
29.02.2024 22:00;2,0611988064;100;11,6088261623;100;14,7583379384;100;7,701842;100;1,284074;100
29.02.2024 23:00;0,5092534554;100;4,947973751;100;5,7261130308;100;16,253848;100;1,036669;100
01.03.2024 00:00;0,1570900924;100;2,8371220994;100;3,0771557605;100;9,647849;100;0,598585;100
01.03.2024 01:00;-0,232511704;100;2,3999568286;100;2,0446789449;100;7,872751;100;2,627371;100
01.03.2024 02:00;-0,0418262591;100;1,9519779261;100;1,8880674022;100;4,620964;100;2,176756;100
01.03.2024 03:00;0,6456393679;100;3,1168036385;100;4,1033405926;100;3,408373;100;0,313499;100
01.03.2024 04:00;1,2370551944;100;3,6738909644;100;5,5641113014;100;1,513408;100;-0,194429;100
01.03.2024 05:00;-0,130550816;100;2,1378095248;100;1,9383278779;100;3,656679;100;1,526705;100
01.03.2024 06:00;0,20077229;100;3,4344130437;100;3,7411931028;100;2,465629;100;0,751871;100
01.03.2024 07:00;9,9483314005;100;20,9114073568;100;36,1124577368;100;5,805033;100;2,069901;100
01.03.2024 08:00;29,7186173359;100;36,3127574382;100;81,7228047274;100;8,296635;100;2,164179;100
01.03.2024 09:00;10,576370889;100;20,9422374992;100;37,1029322176;100;6,97601;100;-0,148165;100
01.03.2024 10:00;14,0066365666;100;26,308600231;100;47,7107409048;100;5,587237;100;-1,855495;100
01.03.2024 11:00;3,6683923408;100;13,5349989681;100;19,1403024648;100;16,079011;100;2,23433;100
01.03.2024 12:00;11,7676353578;100;21,3949566636;100;39,3759034902;100;9,710947;100;-0,433057;100
01.03.2024 13:00;7,4346814915;100;18,5431269207;100;29,9033202398;100;3,962093;100;1,080948;100
01.03.2024 14:00;7,21219223;100;16,3062143681;100;27,3264440956;100;2,981399;100;-0,566976;100
01.03.2024 15:00;6,5620363398;100;11,3959174836;100;21,4227090108;100;8,9647;100;0,064075;100
01.03.2024 16:00;4,8936196179;100;12,0678520712;100;19,5453028473;100;18,039866;100;0,424593;100
01.03.2024 17:00;5,6433525198;100;11,4087924554;100;20,0318351055;100;28,300306;100;4,626171;100
01.03.2024 18:00;3,4385800356;100;11,3851396436;100;16,639289938;100;14,477429;100;-1,87902;100
01.03.2024 19:00;2,0189952156;100;9,4194171496;100;12,5044418391;100;8,129092;100;0,095434;100
01.03.2024 20:00;3,3700188543;100;8,862399661;100;14,0117884703;100;11,630182;100;4,247756;100
01.03.2024 21:00;0,702277998;100;4,6429601306;100;5,7160409115;100;13,047089;100;3,746992;100
01.03.2024 22:00;0,3762874944;100;3,9434105521;100;4,5183778435;100;20,432409;100;6,920039;100
01.03.2024 23:00;1,1907753356;100;4,6710604962;100;6,490565209;100;26,840546;100;2,425583;100
02.03.2024 00:00;0,3962046665;100;2,6323825457;100;3,2377832761;100;27,32748;100;0,911926;100
02.03.2024 01:00;0,6134449013;100;3,6285389757;100;4,5658827848;100;9,574976;100;4,142464;100
02.03.2024 02:00;6,9471807251;100;17,1271626724;100;27,7424548204;100;13,515875;100;-0,590078;100
02.03.2024 03:00;3,3672076549;100;10,1827917073;100;15,327885004;100;8,665115;100;-0,348681;100
02.03.2024 04:00;9,187590265;100;21,1951927972;100;35,2338307221;100;15,822782;100;0,324699;100
02.03.2024 05:00;0,7837835571;100;6,6891709931;100;7,8867922683;100;1,235646;100;-1,164299;100
02.03.2024 06:00;0,5513845419;100;7,1573078774;100;7,9998234574;100;5,365808;100;4,034075;100
02.03.2024 07:00;2,3349506048;100;9,932207121;100;13,500011645;100;6,743994;100;5,413149;100
02.03.2024 08:00;11,8397268366;100;24,8600711909;100;42,9511737973;100;6,272584;100;4,174927;100
02.03.2024 09:00;17,8361280263;100;35,1613100299;100;62,414913654;100;11,455445;100;6,607358;100
02.03.2024 10:00;33,0500875379;100;44,0729610789;100;94,5734948368;100;14,279993;100;5,196416;100
02.03.2024 11:00;29,3365116848;100;39,994714896;100;84,8209047503;100;40,088906;100;7,915932;100
02.03.2024 12:00;4,3251579079;100;12,6893651076;100;19,2982063908;100;21,507687;100;4,850897;100
02.03.2024 13:00;1,5979586636;100;6,3428654073;100;8,7845462453;100;20,436398;100;1,915465;100
02.03.2024 14:00;1,7981600168;100;7,0872103099;100;9,8347988155;100;16,594048;100;1,519268;100
02.03.2024 15:00;1,8581247163;100;8,1170490437;100;10,9562636101;100;17,74476;100;3,021526;100
02.03.2024 16:00;2,6867243473;100;9,1805891884;100;13,285903991;100;17,644218;100;0,198137;100
02.03.2024 17:00;4,1483726393;100;12,1090352849;100;18,4477486777;100;25,565949;100;3,096791;100
02.03.2024 18:00;17,0596049578;100;32,7016649091;100;58,7687412845;100;64,196561;100;6,470426;100
02.03.2024 19:00;1,4341381476;100;11,7135482113;100;13,9049113009;100;28,283854;100;6,925883;100
02.03.2024 20:00;15,7142911415;100;31,0570385396;100;55,0684754038;100;33,436287;100;7,19128;100
02.03.2024 21:00;14,901592981;100;31,0039423494;100;53,7735764243;100;29,542256;100;5,398707;100
02.03.2024 22:00;34,5925693784;100;44,8586380138;100;97,716084024;100;25,931924;100;7,631423;100
02.03.2024 23:00;30,5899015025;100;44,6040029751;100;91,3453724709;100;25,650456;100;9,323504;100
03.03.2024 00:00;29,9833119455;100;47,4121257062;100;93,226626359;100;21,239396;100;12,978841;100
03.03.2024 01:00;15,2557489026;100;33,4418750605;100;56,7526593837;100;10,952217;100;6,598046;100
03.03.2024 02:00;21,9182153376;100;35,4725351738;100;68,9635682097;100;4,874114;100;2,384985;100
03.03.2024 03:00;34,9041287556;100;41,8729178761;100;95,2064266147;100;9,326893;100;5,634463;100
03.03.2024 04:00;22,6970809755;100;30,2296529782;100;64,9107927088;100;9,043617;100;7,265619;100
03.03.2024 05:00;4,2401544466;100;20,3228089474;100;26,8017649419;100;4,814229;100;3,979989;100
03.03.2024 06:00;2,0752824848;100;14,6442047306;100;17,8152363673;100;4,626675;100;3,945955;100
03.03.2024 07:00;5,7792844849;100;18,1700153789;100;27,0007620718;100;-1,614546;100;-2,55857;100
03.03.2024 08:00;7,6680899724;100;16,6876470313;100;28,4044885091;100;2,170225;100;1,832139;100
03.03.2024 09:00;10,7747980611;100;18,2455525562;100;34,7094439936;100;5,37903;100;4,991726;100
03.03.2024 10:00;25,8757140803;100;23,5111597171;100;63,0492508317;100;7,514837;100;5,167241;100
03.03.2024 11:00;29,7762427755;100;26,8347567911;100;72,3328557521;100;7,845869;100;3,212911;100
03.03.2024 12:00;17,5408368619;100;22,758614699;100;49,5610134239;100;9,444286;100;5,216598;100
03.03.2024 13:00;23,5925376754;100;29,9702505553;100;66,0196481232;100;11,387587;100;4,009718;100
03.03.2024 14:00;12,7557480383;100;24,2761248239;100;43,7669078263;100;16,548231;100;7,278299;100
03.03.2024 15:00;22,0774705251;100;31,9061186636;100;65,6404936259;100;18,260958;100;5,647167;100
03.03.2024 16:00;2,987819343;100;10,481392235;100;15,0467801911;100;7,160002;100;2,911219;100
03.03.2024 17:00;6,823377657;100;13,4061803861;100;23,832301446;100;9,966487;100;5,501151;100
03.03.2024 18:00;7,0877791785;100;18,9222693101;100;29,7523958949;100;6,600524;100;3,169381;100
03.03.2024 19:00;5,327492148;100;14,7367214949;100;22,8771294971;100;8,468138;100;6,290987;100
03.03.2024 20:00;22,8035214849;100;35,0169599318;100;69,8607407607;100;12,845227;100;8,865447;100
03.03.2024 21:00;5,9815751938;100;18,1330886473;100;27,2729355434;100;11,377264;100;8,086664;100
03.03.2024 22:00;9,1903377083;100;22,5881826959;100;36,6310187142;100;8,624626;100;6,270219;100
03.03.2024 23:00;9,3980438098;100;21,1152661925;100;35,4754771338;100;9,590916;100;6,498293;100
04.03.2024 00:00;7,8608633715;100;23,9385165704;100;35,9499158021;100;10,629328;100;8,428133;100
04.03.2024 01:00;1,2316621588;100;8,9753035393;100;10,8572833179;100;7,611178;100;6,559741;100
04.03.2024 02:00;0,2994297248;100;3,8628318577;100;4,3203604771;100;4,489395;100;3,890914;100
04.03.2024 03:00;0,2113376225;100;2,6674957357;100;2,9904196228;100;7,717752;100;6,97745;100
04.03.2024 04:00;0,1275504958;100;2,9887851121;100;3,1836822696;100;8,589708;100;7,133509;100
04.03.2024 05:00;1,2400540154;100;6,4407939225;100;8,335596458;100;6,102336;100;5,360496;100
04.03.2024 06:00;2,0521764475;100;9,9463042118;100;13,0820298235;100;6,182247;100;4,830348;100
04.03.2024 07:00;16,964976503;100;27,5234397617;100;53,4459238583;100;8,359255;100;5,711627;100
04.03.2024 08:00;23,381847072;100;34,6639423385;100;70,3914046645;100;11,835145;100;8,019351;100
04.03.2024 09:00;33,3846140894;100;44,6812439216;100;95,6929342501;100;13,616675;100;6,537576;100
04.03.2024 10:00;9,875801453;100;22,0495058358;100;37,139730456;100;5,986051;100;0,94353;100
04.03.2024 11:00;5,1263678169;100;11,8693761595;100;19,7024661837;100;15,040049;100;7,780337;100
04.03.2024 12:00;2,7546973761;100;7,9027953317;100;12,1119729224;100;16,809801;100;7,326816;100
04.03.2024 13:00;5,0307307734;100;8,1667507088;100;15,8537073305;100;19,435651;100;5,328882;100
04.03.2024 14:00;4,0458766555;100;10,3803439233;100;16,5624434529;100;24,586981;100;7,822727;100
04.03.2024 15:00;5,2770153774;100;13,6682384772;100;21,7315179739;100;20,808371;100;3,766541;100
04.03.2024 16:00;7,4556015061;100;20,2728017335;100;31,6649608349;100;35,749726;100;10,376319;100
04.03.2024 17:00;4,388858679;100;16,4913722471;100;23,1975483086;100;40,739922;100;11,134385;100
04.03.2024 18:00;3,5609443226;100;13,3266149113;100;18,7677378363;100;33,767488;100;9,825321;100
04.03.2024 19:00;2,0049844926;100;11,2986381133;100;14,362254418;100;29,81989;100;9,971019;100
04.03.2024 20:00;14,2790608781;100;31,1174337855;100;52,9358388073;100;36,649263;100;10,800758;100
04.03.2024 21:00;10,7248294559;100;28,7134744962;100;45,1010139047;100;45,17215;100;12,388775;100
04.03.2024 22:00;3,0106665673;100;12,5204122344;100;17,1207107491;100;26,993629;100;9,376312;100
04.03.2024 23:00;1,9482326949;100;9,3854830233;100;12,362382581;100;20,752858;100;9,379852;100
05.03.2024 00:00;5,0370858443;100;11,3055905677;100;19,0022577377;100;15,092248;100;8,746372;100
05.03.2024 01:00;0,3593945949;100;2,4924673682;100;3,0416223092;100;10,475749;100;8,268409;100
05.03.2024 02:00;0,5533130225;100;2,6101905815;100;3,4556528799;100;5,215687;100;3,836332;100
05.03.2024 03:00;0,0935859433;100;3,7421299265;100;3,8851292478;100;10,378743;100;8,246436;100
05.03.2024 04:00;0,0728547076;100;2,1359575689;100;2,2472795622;100;7,553908;100;5,546932;100
05.03.2024 05:00;0,6834850456;100;5,5230165573;100;6,567381707;100;6,089731;100;4,930398;100
05.03.2024 06:00;0,5018249865;100;5,0573758568;100;5,8241644361;100;7,108396;100;5,826447;100
05.03.2024 07:00;5,588250933;100;13,8936789469;100;22,4325263725;100;11,135405;100;7,870707;100
05.03.2024 08:00;45,0783752463;100;54,4133615903;100;123,2931189666;100;18,640389;100;6,747046;100
05.03.2024 09:00;57,7963454328;100;56,3719480217;100;144,684763843;100;30,063961;100;7,441387;100
05.03.2024 10:00;10,654220804;100;25,8142024091;100;42,0938517976;100;27,668907;100;5,556026;100
05.03.2024 11:00;10,0610370503;100;17,5606832815;100;32,9339478943;100;44,313629;100;4,67593;100
05.03.2024 12:00;3,4283908294;100;9,7760512876;100;15,0146324749;100;49,385744;100;3,612989;100
05.03.2024 13:00;3,4051979875;100;10,000282411;100;15,2034249359;100;54,076675;100;4,085548;100
05.03.2024 14:00;4,7296973609;100;14,330989513;100;21,5579670805;100;51,33023;100;1,350219;100
05.03.2024 15:00;4,1870254936;100;11,0799294982;100;17,4777044525;100;52,131763;100;6,352458;100
05.03.2024 16:00;7,2891298638;100;20,8798014336;100;32,0175918654;100;69,338902;100;6,212681;100
05.03.2024 17:00;7,9173432086;100;23,6050204403;100;35,7027208631;100;64,314728;100;5,097351;100
05.03.2024 18:00;23,6471087729;100;39,7963191271;100;75,9291013321;100;130,726466;100;13,855998;100
05.03.2024 19:00;50,0820066746;100;64,9417531441;100;141,4670593429;100;256,869467;100;22,276739;100
05.03.2024 20:00;10,651188983;100;39,3455029139;100;55,6205196799;100;102,864863;100;10,377925;100
05.03.2024 21:00;30,1544954738;100;53,1045266024;100;99,1805956863;100;135,258148;100;15,189392;100
05.03.2024 22:00;14,6897210226;100;52,8628931453;100;75,3087868678;100;110,948096;100;14,798835;100
05.03.2024 23:00;6,7331583886;100;45,3479689433;100;55,6362349611;100;79,672714;100;12,616401;100
06.03.2024 00:00;4,617607456;100;35,3813814017;100;42,4370855945;100;53,267088;100;11,393309;100
06.03.2024 01:00;2,1932846625;100;23,1209787148;100;26,4723176791;100;24,809452;100;6,567442;100
06.03.2024 02:00;1,5395436463;100;15,2309866315;100;17,5834093229;100;19,52885;100;6,083602;100
06.03.2024 03:00;0,4016851118;100;8,2776090938;100;8,8913839446;100;11,19702;100;3,036381;100
06.03.2024 04:00;0,0862660045;100;6,7004443337;100;6,8322587886;100;17,176758;100;1,351285;100
06.03.2024 05:00;0,7340964593;100;11,8033208295;100;12,9250202192;100;12,103269;100;2,84719;100
06.03.2024 06:00;10,3486491956;100;30,479692769;100;46,2924287399;100;24,822079;100;7,70191;100
06.03.2024 07:00;25,9684511178;100;39,8733340297;100;79,5531273376;100;22,250582;100;4,410223;100
06.03.2024 08:00;52,4915005878;100;49,9393902418;100;130,1464031399;100;40,349676;100;5,835924;100
06.03.2024 09:00;92,6705421703;100;62,0866757733;100;203,6872642094;100;99,326639;100;8,451921;100
06.03.2024 10:00;103,3051555036;100;62,6431303822;100;220,4934079918;100;129,978489;100;12,185658;100
06.03.2024 11:00;24,4940955736;100;39,6239738232;100;77,0509518597;100;35,822916;100;6,611227;100
06.03.2024 12:00;30,0447854981;100;46,6650872958;100;92,573519537;100;115,996197;100;10,130657;100
06.03.2024 13:00;17,8172445613;100;30,5754779767;100;57,8002276662;100;50,61191;100;6,642744;100
06.03.2024 14:00;15,9349338839;100;28,5362384889;100;52,8848174634;100;43,561145;100;5,331065;100
06.03.2024 15:00;38,1915172028;100;50,2355314393;100;108,5921697251;100;61,32564;100;8,466624;100
06.03.2024 16:00;64,741982941;100;62,189726412;100;161,1154763459;100;56,962172;100;5,757967;100
06.03.2024 17:00;39,6626721469;100;60,4073765867;100;121,0119396271;100;64,410376;100;5,448557;100
06.03.2024 18:00;56,3556479171;100;66,7951345011;100;152,9065645185;100;60,276975;100;7,465768;100
06.03.2024 19:00;41,8774414191;100;64,8103705041;100;128,7991009926;100;44,93272;100;8,767635;100
06.03.2024 20:00;51,5879168533;100;58,2541233035;100;137,0804602553;100;89,742623;100;19,248589;100
06.03.2024 21:00;40,7149437831;100;56,3990499788;100;118,6114840794;100;88,138168;100;19,410965;100
06.03.2024 22:00;21,6133173981;100;54,5297754753;100;87,5549244596;100;57,448738;100;15,326027;100
06.03.2024 23:00;16,5162670769;100;50,9743594185;100;76,2112155119;100;43,895539;100;13,614493;100
07.03.2024 00:00;7,1428493785;100;37,6455949536;100;48,5598688039;100;28,078779;100;6,523376;100
07.03.2024 01:00;0,6620878305;100;13,9088843937;100;14,9205545987;100;23,034213;100;8,704639;100
07.03.2024 02:00;0,0170298185;100;7,2936634682;100;7,3196850309;100;13,174672;100;2,609912;100
07.03.2024 03:00;0,0147257221;100;4,9367702468;100;4,9592711502;100;9,375876;100;2,298002;100
07.03.2024 04:00;0,0043760261;100;5,099901789;100;5,1065883569;100;2,465985;100;-1,907845;100
07.03.2024 05:00;0,3959233526;100;20,8410585885;100;21,4460294713;100;4,697735;100;0,906889;100
07.03.2024 06:00;0,9254299554;100;27,0060498571;100;28,4201068289;100;8,488674;100;0,042799;100
07.03.2024 07:00;2,151501569;100;25,4670626539;100;28,7545570513;100;14,922629;100;3,333091;100
07.03.2024 08:00;9,5458172535;100;44,5104379743;100;59,0964467377;100;36,869238;100;4,397707;100
07.03.2024 09:00;12,1893528801;100;42,3200994366;100;60,9454306375;100;50,023543;100;2,984522;100
07.03.2024 10:00;10,9912081765;100;37,0609584224;100;53,8555245161;100;60,314509;100;6,674288;100
07.03.2024 11:00;11,3983454885;100;35,5617256664;100;52,9783975729;100;66,611245;100;10,26909;100
07.03.2024 12:00;9,0526008844;100;30,9475834505;100;44,7799576018;100;67,23293;100;7,553216;100
07.03.2024 13:00;26,6115535484;100;46,4690386142;100;87,1314924361;100;82,7075;100;9,814136;100
07.03.2024 14:00;32,5721038333;100;53,3271425369;100;103,0973171941;100;77,488112;100;7,758879;100
07.03.2024 15:00;35,741106268;100;57,6238353764;100;112,2362457539;100;78,768711;100;12,032421;100
07.03.2024 16:00;27,5893250799;100;42,9044726843;100;85,0609614063;100;96,497689;100;7,374734;100
07.03.2024 17:00;16,152439683;100;31,3860942706;100;56,0670221062;100;35,746017;100;5,826728;100
07.03.2024 18:00;28,551687804;100;49,9154995511;100;93,5424785156;100;40,71484;100;6,908577;100
07.03.2024 19:00;16,3942930471;100;38,3517243392;100;63,4022041152;100;35,816234;100;8,747278;100
07.03.2024 20:00;27,5772775855;100;62,1862022452;100;104,3242823959;100;40,352341;100;10,515532;100
07.03.2024 21:00;12,4707428689;100;53,8326432975;100;72,8879384012;100;29,721013;100;13,066932;100
07.03.2024 22:00;3,4412573515;100;36,6134981545;100;41,8717393876;100;21,725613;100;12,683597;100
07.03.2024 23:00;1,4276028296;100;25,7853772691;100;27,9667543928;100;17,728653;100;9,371549;100
08.03.2024 00:00;1,1783882358;100;19,2416642479;100;21,0422414721;100;14,662707;100;7,879663;100
08.03.2024 01:00;0,4201456129;100;10,8879842841;100;11,5299667806;100;10,393744;100;4,703247;100
08.03.2024 02:00;0,003441754;100;9,0420911557;100;9,0473501558;100;13,080234;100;7,364126;100
08.03.2024 03:00;0,1504853498;100;6,7517116619;100;6,9816532764;100;9,695561;100;5,427541;100
08.03.2024 04:00;0,1843586309;100;4,9411373226;100;5,2228373106;100;6,086082;100;2,639747;100
08.03.2024 05:00;0,8497331336;100;20,8532471599;100;22,1516393881;100;10,618369;100;7,516446;100
08.03.2024 06:00;0,4760870034;100;10,9813991444;100;11,7088600855;100;4,458697;100;1,893128;100
08.03.2024 07:00;2,4647991833;100;11,4169575575;100;15,1831707095;100;12,65773;100;7,966253;100
08.03.2024 08:00;13,0909249489;100;45,2947520026;100;65,2976853245;100;23,307145;100;7,064666;100
08.03.2024 09:00;12,786813849;100;46,4049349559;100;65,9431865171;100;27,484339;100;4,850216;100
08.03.2024 10:00;8,1574112141;100;33,4302763591;100;45,8948006943;100;21,348745;100;5,162822;100
08.03.2024 11:00;12,2519619446;100;38,8681544019;100;57,5891522533;100;32,592725;100;10,390687;100
08.03.2024 12:00;19,269933206;100;40,6636657322;100;70,108123671;100;30,083906;100;2,330189;100
08.03.2024 13:00;45,5685874491;100;48,6397634643;100;118,2685650866;100;41,978344;100;9,628681;100
08.03.2024 14:00;20,1765130515;100;35,8284212537;100;66,6581331964;100;32,286152;100;6,261244;100
08.03.2024 15:00;;0;;0;;0;;0;;0
08.03.2024 16:00;;0;;0;;0;;0;;0
08.03.2024 17:00;32,1809877141;100;44,6444898175;100;93,8170390447;100;19,649689;100;8,13165;100
08.03.2024 18:00;23,5817115379;100;36,6379033579;100;72,6707585877;100;19,122031;100;8,689969;100
08.03.2024 19:00;4,4727346933;100;18,0424658635;100;24,8768044747;100;18,317688;100;11,730857;100
08.03.2024 20:00;13,276427429;100;24,0136948572;100;44,3000759687;100;17,701272;100;12,318845;100
08.03.2024 21:00;10,8513594301;100;23,3109645579;100;39,8918417671;100;16,06602;100;11,94208;100
08.03.2024 22:00;33,0266374496;100;45,6785485314;100;96,1432505545;100;13,93727;100;9,113861;100
08.03.2024 23:00;28,2971889776;100;42,5948531263;100;85,8329578841;100;27,545545;100;20,25992;100
09.03.2024 00:00;25,426760289;100;40,6604991988;100;79,5125889204;100;29,302026;100;21,352871;100
09.03.2024 01:00;15,7245688448;100;36,6598499097;100;60,6869911045;100;24,633307;100;17,685966;100
09.03.2024 02:00;11,0202092766;100;31,0676127634;100;47,9064925381;100;25,109388;100;19,143034;100
09.03.2024 03:00;14,2591837994;100;27,0385262915;100;48,826559137;100;21,646036;100;16,62792;100
09.03.2024 04:00;5,4990653701;100;15,014093752;100;23,4166656375;100;12,439868;100;8,923572;100
09.03.2024 05:00;0,2484806174;100;8,2233504021;100;8,6030287855;100;8,485;100;5,683697;100
09.03.2024 06:00;0,0963107683;100;5,2120385233;100;5,3592013772;100;5,525665;100;4,044361;100
09.03.2024 07:00;2,5599579134;100;10,7403628769;100;14,6519785685;100;6,639692;100;5,183703;100
09.03.2024 08:00;9,501188699;100;22,9447474624;100;37,4625637945;100;8,377819;100;6,677409;100
09.03.2024 09:00;3,7884256144;100;12,3998412703;100;18,1885556091;100;3,65971;100;2,501669;100
09.03.2024 10:00;1,5635049258;100;7,3725305916;100;9,7615661181;100;-0,040961;100;-1,409441;100
09.03.2024 11:00;1,9456970485;100;8,9756679801;100;11,9486930702;100;6,528864;100;4,157703;100
